URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://indilens.com/wp-content/uploads/2017/09/Ragini-MMS-Returns-Trailer-Karishma-Sharma%E2%80%99s-sleaze-fest-is-low-on-horror-and-so-horny-that-it-is-funny.jpg,COMPLETE,200,https,GET,image/jpeg,/172.24.3.158,indilens.com/0.0.115.170,,14 Sep 2017 20:05:13,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,14 Sep 2017 20:05:17,3315,1,1898,533,0,667,216,34.910156,0.0,173.06445,300,,0,118205,,
https://android.clients.google.com,EXCEPTION,0,https,CONNECT,,/172.24.3.158,android.clients.google.com/0.0.115.178,java.net.ConnectException: Operation timed out (Connection timed out),14 Sep 2017 20:05:14,,,14 Sep 2017 20:06:31,76157,2,,,,,,0.001953125,,,167,,,,,
"http://ifacelog.iqiyi.com/api/log_module/msgpush?type=4&udid=9318c794e4c75cb4&openudid=9318c794e4c75cb4&uniqid=36a43cfaef803bdb597db6a7b016cb58&msgpush=1000117013%09%091b528c1f71907908fb9354c45ef5cd74%09GPhone%096.0%09Phantom6%09456ddd1ff52a6089c7e3f806d609520d%098.8.5%091%094%09%7B%22data%22%3A%7B%22showType%22%3A1%2C%22mid%22%3A0%2C%22subType%22%3A0%2C%22extinfo%22%3A%22%22%2C%22err%22%3A0%2C%22gid%22%3A0%2C%22loc%22%3A%22zh%22%2C%22pos%22%3A%221%22%2C%22uid%22%3A%22%22%2C%22fc%22%3A%22null%22%7D%7D&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&pps=0&pu=&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&req_times=0&req_sn=1505390716144",COMPLETE,200,http,GET,text/html; charset=utf-8,/172.24.3.158,ifacelog.iqiyi.com/0.0.115.179,,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,21,2,9,,0,0,10,39.945312,0.0,0.0,825,,32,2,,
https://aweme.snssdk.com/promotion/app/lt/?iid=14654484745&device_id=38901304519&ac=wifi&channel=aweGW&aid=1128&app_name=aweme&version_code=154&version_name=1.5.4&device_platform=android&ssmix=a&device_type=Phantom6&device_brand=TECNO&os_api=23&os_version=6.0&openudid=9318c794e4c75cb4&manifest_version_code=154&resolution=1080*1806&dpi=480&update_version_code=1541,COMPLETE,200,https,GET,application/json; charset=utf-8,/172.24.3.158,aweme.snssdk.com/0.0.115.181,,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,14 Sep 2017 20:05:16,175,2,19,79,0,1,74,9.6484375,0.0,1216.7969,483,,0,1246,,70.6%
https://data.flurry.com/aap.do,COMPLETE,200,https,POST,application/octet-stream,/172.24.3.158,data.flurry.com/0.0.115.183,,14 Sep 2017 20:05:22,14 Sep 2017 20:05:23,14 Sep 2017 20:05:23,14 Sep 2017 20:05:23,615,2,156,307,0,1,149,1.8085938,0.0,0.0,229,910,0,0,,
https://223.252.199.12/d?session_id=60ECFEEF-FA92-4C0A-ADCC-82FDB3CA1946,COMPLETE,200,https,POST,application/json,/172.24.3.158,223.252.199.12/223.252.199.12,,14 Sep 2017 20:05:31,14 Sep 2017 20:05:31,14 Sep 2017 20:05:31,14 Sep 2017 20:05:31,41,0,6,24,0,1,10,10.7421875,0.0,142.57812,285,20,0,146,,-6.6%
http://223.252.196.39/lbs?version=1.0,COMPLETE,200,http,GET,application/json,/172.24.3.158,223.252.196.39/223.252.196.39,,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,25,0,12,,0,1,12,12.8515625,0.0,182.61719,142,,117,70,,
https://crash.163.com/client/api/uploadStartUpInfo.do,COMPLETE,200,https,POST,,/172.24.3.158,crash.163.com/0.0.115.184,,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,71,2,21,32,1,0,15,13.464844,956.0547,0.0,261,718,0,0,,
https://223.252.199.12/d?session_id=87BEE92F-FDC5-4C02-905C-D879FD50C009,COMPLETE,200,https,POST,application/json,/172.24.3.158,223.252.199.12/223.252.199.12,,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,14 Sep 2017 20:05:32,46,0,7,28,0,1,10,9.552734,0.0,141.60156,285,20,0,145,,-5.8%
https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.netease.newsreader.activity/settings?icon_hash=4260cb6b7e3d6af0833ac922a4960744c117723f&display_version=28.1&source=1&instance=3e0025f3b4cc4141d6900dd390481cf172a88d67&build_version=727,COMPLETE,200,https,GET,application/json; charset=utf-8,/172.24.3.158,settings.crashlytics.com/0.0.115.186,,14 Sep 2017 20:05:32,14 Sep 2017 20:05:33,14 Sep 2017 20:05:33,14 Sep 2017 20:05:33,900,2,228,449,0,0,221,1.7216797,0.0,0.0,850,,0,737,,56.0%
