URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
"http://mbdlog.iqiyi.com/g?qyidv2=3644EC0B8F43C0D7F82D145216C8C3D1&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&st=3&s=1&po=&tt=&rbb=&crshid=&ppid=&restype=&crshmsg=&net=1&v=8.8.5&t=6&p=GPhone&ua=Phantom6&ov=6.0&k=456ddd1ff52a6089c7e3f806d609520d&qyid=&d=%7B%22plugin%22%3A%7B%22plugin_id%22%3A%225510%22%2C%22plugin_name%22%3A%22com.qiyi.cartoon%22%2C%22plugin_ver%22%3A%222.1.1%22%2C%22do_type%22%3A%221%22%2C%22isauto%22%3A%221%22%2C%22errorcode%22%3A%220%22%2C%22nt%22%3A%221%22%2C%22plugin_gray_ver%22%3A%22%22%7D%7D&tvid=&qt=&sdkt=&dt=&pps=0&pu=&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&req_times=0&req_sn=1505380749531",COMPLETE,200,http,GET,text/html,/172.24.3.158,mbdlog.iqiyi.com/0.0.104.74,,14 Sep 2017 17:19:09,14 Sep 2017 17:19:09,14 Sep 2017 17:19:09,14 Sep 2017 17:19:09,69,15,29,,1,2,22,11.53418,790.03906,2.9296875,809,,6,0,,
"http://mbdlog.iqiyi.com/g?qyidv2=3644EC0B8F43C0D7F82D145216C8C3D1&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&st=3&s=1&po=&tt=&rbb=&crshid=&ppid=&restype=&crshmsg=&net=1&v=8.8.5&t=6&p=GPhone&ua=Phantom6&ov=6.0&k=456ddd1ff52a6089c7e3f806d609520d&qyid=&d=%7B%22plugin%22%3A%7B%22plugin_id%22%3A%225510%22%2C%22plugin_name%22%3A%22com.qiyi.cartoon%22%2C%22plugin_ver%22%3A%222.1.1%22%2C%22do_type%22%3A%225%22%2C%22isauto%22%3A%221%22%2C%22errorcode%22%3A%220%22%2C%22nt%22%3A%221%22%2C%22plugin_gray_ver%22%3A%22%22%7D%7D&tvid=&qt=&sdkt=&dt=&pps=0&pu=&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&req_times=0&req_sn=1505380750329",COMPLETE,200,http,GET,text/html,/172.24.3.158,mbdlog.iqiyi.com/0.0.104.74,,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,50,1,24,,0,1,24,15.917969,0.0,5.859375,809,,6,0,,
"http://msg.71.am/v5/alt/act?s2=home_top_menu&mod=cn_s&s3=E:020000&s4=0&r_eventid=68931fdc-5ad5-45ca-a657-3992b4998ea4&r_area=m_seal&r_bkt=m_seal30_main&position=1&aid=213144601&block=R:206085512&bstp=3&c_batch=4&c_rtype=1&de=mh7ifbw139n9m1m2&dfp=1324cac6e8f0ea462bb5235a6dcd11972835b0ef7be766f4a715724531db84f931&hu=-1&mkey=456ddd1ff52a6089c7e3f806d609520d&p1=2_22_222&pru=NA&pu=&qpid=213144601&qyidv2=3644EC0B8F43C0D7F82D145216C8C3D1&r_aidlist=213144601&r_cid=2&r_isvip=1&r_rank=3&r_src=1&r_type=showlizard20130613&r_usract=4&rn=1505380750386&rpage=qy_home&stime=1505380750386&t=21&u=1b528c1f71907908fb9354c45ef5cd74&v=8.8.5&n_mac=00-08-22-2E-D6-FB&n_gps=,&n_lang=zh_CN&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&pps=0&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&wsc_lgt=&wsc_ltt=&wsc_tt=02&wsc_ost=14&wsc_osl=zh&wsc_st=8.8.5&wsc_sm=00-08-22-2E-D6-FB&wsc_istr=1b528c1f71907908fb9354c45ef5cd74&wsc_sid=-1&wsc_cc=&wsc_isc=&wsc_ldt=Phantom6&wsc_imei=&req_times=0&req_sn=1505380750408&wsc_sp=45689&wsc_iip=172.24.3.158",COMPLETE,200,http,GET,text/html,/172.24.3.158,msg.71.am/0.0.104.73,,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,14 Sep 2017 17:19:10,46,3,20,,1,0,22,25.708984,1170.8984,0.0,1199,,12,0,,
http://m.qiyipic.com/common/lego/20170914/bd3459241f2e47f1982727250370e31e.webp,COMPLETE,200,http,GET,image/webp,/172.24.3.158,m.qiyipic.com/0.0.104.76,,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,324,3,18,,1,291,11,402.5,233.39844,447.34277,239,,325,132976,,
http://m.qiyipic.com/common/lego/20170914/c4d5be69d068400db513b59937b47710.webp,COMPLETE,200,http,GET,image/webp,/172.24.3.158,m.qiyipic.com/0.0.104.76,,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,120,2,17,,0,84,17,169.60449,0.0,239.5127,239,,324,20278,,
"http://msg.71.am/v5/alt/act?s2=home_top_menu&mod=cn_s&s3=E:020000&s4=0&position=5&aid=213144601,785985800,216141601&block=R:205072212&bstp=0&c_batch=1&c_rtype=1,1,1&de=mh7ifbw139n9m1m2&dfp=1324cac6e8f0ea462bb5235a6dcd11972835b0ef7be766f4a715724531db84f931&hu=-1&mkey=456ddd1ff52a6089c7e3f806d609520d&p1=2_22_222&pru=NA&pu=&qpid=213144601,785985800,216141601&qyidv2=3644EC0B8F43C0D7F82D145216C8C3D1&r_aidlist=213144601,785985800,216141601&r_cid=2,6,3&r_isvip=1,0,0&r_pidlist=0,1085410826,0&r_rank=0,1,2&r_src=1,1,1&rn=1505380751537&rpage=qy_home&stime=1505380751537&t=21&u=1b528c1f71907908fb9354c45ef5cd74&v=8.8.5&n_mac=00-08-22-2E-D6-FB&n_gps=,&n_lang=zh_CN&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&pps=0&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&wsc_lgt=&wsc_ltt=&wsc_tt=02&wsc_ost=14&wsc_osl=zh&wsc_st=8.8.5&wsc_sm=00-08-22-2E-D6-FB&wsc_istr=1b528c1f71907908fb9354c45ef5cd74&wsc_sid=-1&wsc_cc=&wsc_isc=&wsc_ldt=Phantom6&wsc_imei=&req_times=0&req_sn=1505380751557&wsc_sp=54276&wsc_iip=172.24.3.158",COMPLETE,200,http,GET,text/html,/172.24.3.158,msg.71.am/0.0.104.73,,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,49,4,21,,0,1,23,23.875,0.0,11.71875,1186,,12,0,,
http://m.qiyipic.com/common/lego/20170913/9e81c0b950fd4cb284fa7730659038f3.jpg,COMPLETE,200,http,GET,image/jpeg,/172.24.3.158,m.qiyipic.com/0.0.104.76,,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,78,,,,0,69,9,357.93457,0.0,401.2539,238,,324,28027,,
http://m.qiyipic.com/common/lego/20170914/c1ef4ae2a4724856977deb956771fabf.gif,COMPLETE,200,http,GET,image/gif,/172.24.3.158,m.qiyipic.com/0.0.104.76,,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:11,14 Sep 2017 17:19:12,481,,,,0,466,15,336.46875,0.0,346.80078,238,,324,165164,,
http://emoticon.sns.iqiyi.com/jaguar-core/query_config?bussiness=liveChatRoom,COMPLETE,200,http,GET,text/html;charset=utf-8,/172.24.3.158,emoticon.sns.iqiyi.com/0.0.104.77,,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,93,1,42,,0,1,49,11.098633,0.0,797.85156,240,,227,590,,70.5%
"http://emoticon.sns.iqiyi.com/jaguar-core/query_config?bussiness=feedStatic&aqyid=0_9318c794e4c75cb4_00Z08Z22Z2EZD6ZFB&pps=0&pu=&cupid_uid=9318c794e4c75cb4&secure_p=GPhone&gps=,&lang=zh_CN&app_lm=cn&req_times=0&req_sn=1505380753752",COMPLETE,200,http,GET,text/html;charset=utf-8,/172.24.3.158,emoticon.sns.iqiyi.com/0.0.104.77,,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,14 Sep 2017 17:19:13,91,3,32,,0,1,55,17.545898,0.0,1211.9141,394,,227,1014,,83.1%
